,sentence,Mot,Label
57281,3892,e.g.,O
57282,3892,but,O
57283,3892,not,O
57284,3892,limited,O
57285,3892,to,O
57286,3892,",",O
57287,3892,directional,B-Procedure
57288,3892,coronary,I-Procedure
57289,3892,atherectomy,I-Procedure
57290,3892,",",O
57291,3892,excimer,B-Procedure
57292,3892,laser,I-Procedure
57293,3892,",",O
57294,3892,rotational,B-Procedure
57295,3892,atherectomy,I-Procedure
57296,3892,",",O
57297,3892,etc,O
57298,3892,.,O
57299,3892,),O
57300,3892,.,O
57301,3893,19,O
57302,3893,.,O
57303,3893,Any,O
57304,3893,lesion,B-Condition
57305,3893,that,O
57306,3893,is,O
57307,3893,located,O
57308,3893,in,O
57309,3893,a,O
57310,3893,saphenous,O
57311,3893,vein,O
57312,3893,graft,O
57313,3893,",",O
57314,3893,however,O
57315,3893,",",O
57316,3893,lesions,O
57317,3893,located,O
57318,3893,within,O
57319,3893,the,O
57320,3893,native,O
57321,3893,vessel,O
57322,3893,but,O
57323,3893,accessed,O
57324,3893,through,O
57325,3893,the,O
57326,3893,graft,O
57327,3893,are,O
57328,3893,eligible,O
57329,3893,.,O
57330,3894,20,O
57331,3894,.,O
57332,3894,The,O
57333,3894,target,O
57334,3894,vessel,O
57335,3894,is,O
57336,3894,in,O
57337,3894,a,O
57338,3894,"""",O
57339,3894,last,O
57340,3894,remaining,O
57341,3894,"""",O
57342,3894,epicardial,O
57343,3894,vessel,O
57344,3894,(,O
57345,3894,e.g.,O
57346,3894,greater,O
57347,3894,than,O
57348,3894,2,O
57349,3894,non,O
57350,3894,-,O
57351,3894,target,O
57352,3894,epicardial,O
57353,3894,vessels,O
57354,3894,and,O
57355,3894,the,O
57356,3894,bypass,O
57357,3894,grafts,O
57358,3894,to,O
57359,3894,these,O
57360,3894,territories,O
57361,3894,[,O
57362,3894,if,O
57363,3894,present,O
57364,3894,],O
57365,3894,are,O
57366,3894,totally,O
57367,3894,occluded,O
57368,3894,),O
57369,3894,.,O
57370,3895,1,O
57371,3895,.,O
57372,3895,Subject,O
57373,3895,is,O
57374,3895,at,O
57375,3895,least,O
57376,3895,18,O
57377,3895,years,O
57378,3895,old,B-Person
57379,3895,.,O
57380,3896,2,O
57381,3896,.,O
57382,3896,Subject,O
57383,3896,requires,O
57384,3896,single-,O
57385,3896,or,O
57386,3896,multi,O
57387,3896,-,O
57388,3896,vessel,O
57389,3896,percutaneous,B-Procedure
57390,3896,coronary,I-Procedure
57391,3896,intervention,I-Procedure
57392,3896,(,I-Procedure
57393,3896,PCI,I-Procedure
57394,3896,),I-Procedure
57395,3896,of,O
57396,3896,de,O
57397,3896,novo,O
57398,3896,or,O
57399,3896,restenotic,O
57400,3896,target,B-Condition
57401,3896,lesion,I-Condition
57402,3896,(,O
57403,3896,including,O
57404,3896,in,B-Condition
57405,3896,-,I-Condition
57406,3896,stent,I-Condition
57407,3896,restenotic,I-Condition
57408,3896,lesions,I-Condition
57409,3896,),O
57410,3896,.,O
57411,3897,3,O
57412,3897,.,O
57413,3897,Subject,O
57414,3897,'s,O
57415,3897,lesion(s,O
57416,3897,),O
57417,3897,is,O
57418,3897,(,O
57419,3897,are,O
57420,3897,),O
57421,3897,amenable,B-Condition
57422,3897,to,I-Condition
57423,3897,stent,I-Condition
57424,3897,treatment,I-Condition
57425,3897,with,O
57426,3897,currently,O
57427,3897,available,O
57428,3897,FDA,O
57429,3897,-,O
57430,3897,approved,O
57431,3897,bare,O
57432,3897,metal,O
57433,3897,or,O
57434,3897,drug,O
57435,3897,eluting,O
57436,3897,stents,O
57437,3897,.,O
57438,3898,4,O
57439,3898,.,O
57440,3898,Subject,O
57441,3898,is,O
57442,3898,an,O
57443,3898,acceptable,O
57444,3898,candidate,O
57445,3898,for,O
57446,3898,elective,O
57447,3898,",",O
57448,3898,urgent,O
57449,3898,or,O
57450,3898,emergency,O
57451,3898,coronary,B-Condition
57452,3898,artery,I-Condition
57453,3898,bypass,I-Condition
57454,3898,graft,I-Condition
57455,3898,(,I-Condition
57456,3898,CABG,I-Condition
57457,3898,),I-Condition
57458,3898,.,O
57459,3899,5,O
57460,3899,.,O
57461,3899,Subject,O
57462,3899,has,O
57463,3899,clinical,B-Observation
57464,3899,evidence,I-Observation
57465,3899,of,O
57466,3899,ischemic,B-Condition
57467,3899,heart,I-Condition
57468,3899,disease,I-Condition
57469,3899,in,O
57470,3899,terms,O
57471,3899,of,O
57472,3899,a,O
57473,3899,positive,O
57474,3899,functional,B-Procedure
57475,3899,study,I-Procedure
57476,3899,",",O
57477,3899,or,O
57478,3899,documented,O
57479,3899,symptoms,O
57480,3899,.,O
57481,3900,6,O
57482,3900,.,O
57483,3900,Documented,O
57484,3900,stable,B-Condition
57485,3900,angina,I-Condition
57486,3900,pectoris,I-Condition
57487,3900,[,O
57488,3900,Canadian,O
57489,3900,Cardiovascular,O
57490,3900,Society,O
57491,3900,Classification,O
57492,3900,(,O
57493,3900,CCS,O
57494,3900,),O
57495,3900,1,O
57496,3900,",",O
57497,3900,2,O
57498,3900,",",O
57499,3900,3,O
57500,3900,",",O
57501,3900,or,O
57502,3900,4,O
57503,3900,],O
57504,3900,",",O
57505,3900,unstable,B-Condition
57506,3900,angina,I-Condition
57507,3900,pectoris,I-Condition
57508,3900,with,O
57509,3900,documented,B-Observation
57510,3900,ischemia,B-Condition
57511,3900,(,O
57512,3900,Braunwald,O
57513,3900,Class,O
57514,3900,IB,O
57515,3900,-,O
57516,3900,C,O
57517,3900,",",O
57518,3900,IIB,O
57519,3900,-,O
57520,3900,C,O
57521,3900,",",O
57522,3900,or,O
57523,3900,IIIB,O
57524,3900,-,O
57525,3900,C,O
57526,3900,),O
57527,3900,",",O
57528,3900,non,B-Condition
57529,3900,-,I-Condition
57530,3900,ST,I-Condition
57531,3900,segment,I-Condition
57532,3900,elevation,I-Condition
57533,3900,myocardial,I-Condition
57534,3900,infarction,I-Condition
57535,3900,",",O
57536,3900,or,O
57537,3900,documented,B-Observation
57538,3900,silent,B-Condition
57539,3900,ischemia,I-Condition
57540,3900,.,O
57541,3901,7,O
57542,3901,.,O
57543,3901,Subject,O
57544,3901,is,O
57545,3901,willing,B-Observation
57546,3901,and,O
57547,3901,able,B-Observation
57548,3901,to,O
57549,3901,undergo,O
57550,3901,percutaneous,B-Procedure
57551,3901,intervention,I-Procedure
57552,3901,at,O
57553,3901,SOS,O
57554,3901,hospital,O
57555,3901,",",O
57556,3901,if,O
57557,3901,randomized,O
57558,3901,to,O
57559,3901,SOS,O
57560,3901,study,O
57561,3901,arm,O
57562,3901,.,O
57563,3902,8,O
57564,3902,.,O
57565,3902,Subject,O
57566,3902,and,O
57567,3902,the,O
57568,3902,treating,O
57569,3902,physician,O
57570,3902,agree,O
57571,3902,that,O
57572,3902,the,O
57573,3902,subject,O
57574,3902,will,O
57575,3902,comply,O
57576,3902,with,O
57577,3902,all,O
57578,3902,follow,O
57579,3902,-,O
57580,3902,up,O
57581,3902,evaluations,O
57582,3902,.,O
57583,3903,9,O
57584,3903,.,O
57585,3903,Subject,O
57586,3903,has,O
57587,3903,been,O
57588,3903,informed,O
57589,3903,of,O
57590,3903,the,O
57591,3903,nature,O
57592,3903,of,O
57593,3903,the,O
57594,3903,study,O
57595,3903,and,O
57596,3903,agrees,O
57597,3903,to,O
57598,3903,its,O
57599,3903,provisions,O
57600,3903,and,O
57601,3903,has,O
57602,3903,provided,O
57603,3903,written,O
57604,3903,informed,O
57605,3903,consent,O
57606,3903,as,O
57607,3903,approved,O
57608,3903,by,O
57609,3903,the,O
57610,3903,Institutional,O
57611,3903,Review,O
57612,3903,Board,O
57613,3903,/,O
57614,3903,Ethics,O
57615,3903,Committee,O
57616,3903,of,O
57617,3903,the,O
57618,3903,respective,O
57619,3903,clinical,O
57620,3903,site,O
57621,3903,.,O
57622,3904,10,O
57623,3904,.,O
57624,3904,The,O
57625,3904,target,B-Condition
57626,3904,lesion(s,I-Condition
57627,3904,),O
57628,3904,is,O
57629,3904,(,O
57630,3904,are,O
57631,3904,),O
57632,3904,de,O
57633,3904,novo,O
57634,3904,or,O
57635,3904,restenotic,O
57636,3904,(,O
57637,3904,including,O
57638,3904,in,O
57639,3904,-,O
57640,3904,stent,O
57641,3904,restenotic,O
57642,3904,),O
57643,3904,native,O
57644,3904,coronary,B-Condition
57645,3904,artery,I-Condition
57646,3904,lesion(s,I-Condition
57647,3904,),O
57648,3904,with,O
57649,3904,greater,O
57650,3904,than,O
57651,3904,50,O
57652,3904,and,O
57653,3904,less,O
57654,3904,than,O
57655,3904,100,O
57656,3904,%,O
57657,3904,stenosis,B-Condition
57658,3904,(,O
57659,3904,visual,O
57660,3904,estimate,O
57661,3904,),O
57662,3904,",",O
57663,3904,or,O
57664,3904,the,O
57665,3904,target,B-Condition
57666,3904,lesion,I-Condition
57667,3904,is,O
57668,3904,an,O
57669,3904,acute,O
57670,3904,(,O
57671,3904,less,O
57672,3904,than,O
57673,3904,1,O
57674,3904,month,O
57675,3904,),O
57676,3904,total,B-Condition
57677,3904,occlusion,I-Condition
57678,3904,as,O
57679,3904,evidenced,O
57680,3904,by,O
57681,3904,clinical,B-Observation
57682,3904,symptoms,I-Observation
57683,3904,.,O
57684,3905,11,O
57685,3905,.,O
57686,3905,Target,B-Condition
57687,3905,lesions(s,I-Condition
57688,3905,),O
57689,3905,is,O
57690,3905,(,O
57691,3905,are,O
57692,3905,),O
57693,3905,located,O
57694,3905,in,O
57695,3905,an,O
57696,3905,infarct,B-Condition
57697,3905,(,O
57698,3905,if,O
57699,3905,not,O
57700,3905,treated,O
57701,3905,with,O
57702,3905,primary,B-Procedure
57703,3905,PCI,I-Procedure
57704,3905,),O
57705,3905,or,O
57706,3905,non,O
57707,3905,-,O
57708,3905,infarct,O
57709,3905,-,O
57710,3905,related,O
57711,3905,artery,O
57712,3905,with,O
57713,3905,a,O
57714,3905,70,O
57715,3905,%,O
57716,3905,or,O
57717,3905,greater,O
57718,3905,stenosis,B-Condition
57719,3905,(,O
57720,3905,by,O
57721,3905,visual,O
57722,3905,estimate,O
57723,3905,),O
57724,3905,more,O
57725,3905,than,O
57726,3905,72,O
57727,3905,hours,O
57728,3905,following,O
57729,3905,the,O
57730,3905,ST,B-Condition
57731,3905,segment,I-Condition
57732,3905,elevation,I-Condition
57733,3905,myocardial,I-Condition
57734,3905,infarction,I-Condition
57735,3905,(,I-Condition
57736,3905,STEMI,I-Condition
57737,3905,),I-Condition
57738,3905,.,O
57739,3906,Lesions,O
57740,3906,treated,O
57741,3906,with,O
57742,3906,PCI,O
57743,3906,more,O
57744,3906,than,O
57745,3906,72,O
57746,3906,hours,O
57747,3906,following,O
57748,3906,STEMI,O
57749,3906,would,O
57750,3906,be,O
57751,3906,subject,O
57752,3906,to,O
57753,3906,the,O
57754,3906,same,O
57755,3906,protocol,O
57756,3906,inclusion,O
57757,3906,/,O
57758,3906,exclusion,O
57759,3906,criteria,O
57760,3906,listed,O
57761,3906,above,O
57762,3906,and,O
57763,3906,below,O
57764,3906,with,O
57765,3906,the,O
57766,3906,exception,O
57767,3906,that,O
57768,3906,a,O
57769,3906,target,O
57770,3906,lesion,O
57771,3906,of,O
57772,3906,70,O
57773,3906,%,O
57774,3906,or,O
57775,3906,greater,O
57776,3906,stenosis,O
57777,3906,may,O
57778,3906,be,O
57779,3906,treated,O
57780,3906,with,O
57781,3906,or,O
57782,3906,without,O
57783,3906,symptoms,O
57784,3906,or,O
57785,3906,abnormal,O
57786,3906,stress,O
57787,3906,test,O
57788,3906,),O
57789,3906,.,O
57790,3907,Enrollment,O
57791,3907,in,O
57792,3907,another,O
57793,3907,trial,O
57794,3908,Lack,O
57795,3908,of,O
57796,3908,consent,O
57797,3909,Infants,B-Person
57798,3909,in,O
57799,3909,the,O
57800,3909,newborn,O
57801,3909,intensive,O
57802,3909,care,O
57803,3909,unit,O
57804,3910,TPN,B-Condition
57805,3910,cholestasis,I-Condition
57806,3910,of,O
57807,3910,at,O
57808,3910,least,O
57809,3910,2.5,O
57810,3910,mg,O
57811,3910,/,O
57812,3910,dl,O
57813,3911,Anticipated,O
57814,3911,TPN,B-Procedure
57815,3911,treatment,I-Procedure
57816,3911,for,O
57817,3911,at,O
57818,3911,least,O
57819,3911,one,O
57820,3911,month,O
57821,3912,signed,O
57822,3912,informed,O
57823,3912,consent,O
57824,3913,Co,O
57825,3913,-,O
57826,3913,infected,O
57827,3913,with,O
57828,3913,HCV,B-Condition
57829,3913,",",O
57830,3913,HIV,B-Condition
57831,3913,or,O
57832,3913,other,O
57833,3913,viral,B-Condition
57834,3913,hepatitis,I-Condition
57835,3913,",",O
57836,3914,Diagnosis,O
57837,3914,of,O
57838,3914,HCC,B-Condition
57839,3915,Chronic,B-Condition
57840,3915,hepatitis,I-Condition
57841,3915,B,I-Condition
57842,3915,",",O
57843,3916,Antiviral,B-Drug
57844,3916,experienced,B-Mood
57845,3916,",",O
57846,3917,Currently,O
57847,3917,on,O
57848,3917,long,O
57849,3917,term,O
57850,3917,TDF,B-Procedure
57851,3917,anti,I-Procedure
57852,3917,-,I-Procedure
57853,3917,HBV,I-Procedure
57854,3917,treatment,I-Procedure
57855,3917,",",O
57856,3918,HBV,O
57857,3918,DNA,O
57858,3918,<,O
57859,3918,6,O
57860,3918,log,O
57861,3918,IU,O
57862,3918,/,O
57863,3918,ml,O
57864,3918,(,O
57865,3918,LLOD,O
57866,3918,),O
57867,3919,Able,O
57868,3919,to,O
57869,3919,sign,O
57870,3919,the,O
57871,3919,consent,O
57872,3919,form,O
57873,3919,of,O
57874,3919,anticipating,O
57875,3919,in,O
57876,3919,the,O
57877,3919,study,O
57878,3920,The,O
57879,3920,patients,O
57880,3920,have,O
57881,3920,other,B-Condition
57882,3920,cancers,I-Condition
57883,3920,at,O
57884,3920,the,O
57885,3920,same,O
57886,3920,time,O
57887,3920,or,O
57888,3920,have,O
57889,3920,the,O
57890,3920,history,O
57891,3920,of,O
57892,3920,other,B-Condition
57893,3920,cancers,I-Condition
57894,3920,except,O
57895,3920,controlled,B-Condition
57896,3920,skin,I-Condition
57897,3920,basal,I-Condition
57898,3920,cell,I-Condition
57899,3920,carcinoma,I-Condition
57900,3920,or,O
57901,3920,skin,B-Condition
57902,3920,squamous,I-Condition
57903,3920,cell,I-Condition
57904,3920,carcinoma,I-Condition
57905,3920,or,O
57906,3920,carcinoma,B-Condition
57907,3920,in,I-Condition
57908,3920,situ,I-Condition
57909,3920,of,I-Condition
57910,3920,cervix,I-Condition
57911,3920,uterus,I-Condition
57912,3920,;,O
57913,3921,The,O
57914,3921,patients,O
57915,3921,have,O
57916,3921,active,O
57917,3921,infections,B-Condition
57918,3921,that,O
57919,3921,were,O
57920,3921,not,O
57921,3921,suitable,O
57922,3921,for,O
57923,3921,chemotherapy,O
57924,3921,;,O
57925,3922,The,O
57926,3922,patients,O
57927,3922,have,O
57928,3922,severe,O
57929,3922,non,B-Condition
57930,3922,-,I-Condition
57931,3922,cancerous,I-Condition
57932,3922,diseases,I-Condition
57933,3922,.,O
57934,3923,The,O
57935,3923,patients,O
57936,3923,have,O
57937,3923,history,O
57938,3923,of,O
57939,3923,neoadjuvant,B-Procedure
57940,3923,hormone,I-Procedure
57941,3923,therapy,I-Procedure
57942,3923,.,O
57943,3924,The,O
57944,3924,patients,O
57945,3924,have,O
57946,3924,bilateral,B-Condition
57947,3924,breast,I-Condition
57948,3924,cancers,I-Condition
57949,3924,or,O
57950,3924,DCIS,B-Condition
57951,3924,or,O
57952,3924,metastatic,B-Condition
57953,3924,breast,I-Condition
57954,3924,cancers,I-Condition
57955,3924,.,O
57956,3925,The,O
57957,3925,patients,O
57958,3925,are,O
57959,3925,undergoing,O
57960,3925,current,O
57961,3925,administration,O
57962,3925,of,O
57963,3925,anti,B-Procedure
57964,3925,-,I-Procedure
57965,3925,cancer,I-Procedure
57966,3925,therapies,I-Procedure
57967,3925,",",O
57968,3925,or,O
57969,3925,are,O
57970,3925,attending,B-Observation
57971,3925,other,I-Observation
57972,3925,clinical,I-Observation
57973,3925,trials,I-Observation
57974,3925,.,O
57975,3926,The,O
57976,3926,patients,O
57977,3926,are,O
57978,3926,pregnant,B-Condition
57979,3926,or,O
57980,3926,lactational,B-Condition
57981,3926,",",O
57982,3926,or,O
57983,3926,they,O
57984,3926,refuse,O
57985,3926,to,O
57986,3926,practice,O
57987,3926,contraception,B-Procedure
57988,3926,during,O
57989,3926,the,O
57990,3926,whole,O
57991,3926,trial,O
57992,3926,.,O
57993,3927,The,O
57994,3927,patients,O
57995,3927,are,O
57996,3927,in,O
57997,3927,some,O
57998,3927,special,O
57999,3927,conditions,O
58000,3927,that,O
58001,3927,they,O
58002,3927,ca,O
58003,3927,n't,O
58004,3927,understand,O
58005,3927,the,O
58006,3927,written,O
58007,3927,informed,O
58008,3927,consent,O
58009,3927,",",O
58010,3927,such,O
58011,3927,as,O
58012,3927,they,O
58013,3927,are,O
58014,3927,demented,O
58015,3927,or,O
58016,3927,hawkish,O
58017,3927,.,O
58018,3928,The,O
58019,3928,patients,O
58020,3928,have,O
58021,3928,allergic,B-Condition
58022,3928,history,O
58023,3928,or,O
58024,3928,contraindication,B-Condition
58025,3928,of,O
58026,3928,tamoxifen,B-Drug
58027,3928,.,O
58028,3929,The,O
58029,3929,patients,O
58030,3929,signed,O
58031,3929,the,O
58032,3929,written,O
58033,3929,informed,O
58034,3929,consent,O
58035,3930,The,O
58036,3930,patients,O
58037,3930,present,O
58038,3930,with,O
58039,3930,operable,O
58040,3930,unilateral,O
58041,3930,invasive,O
58042,3930,breast,B-Condition
58043,3930,cancers,I-Condition
58044,3930,without,O
58045,3930,distant,B-Condition
58046,3930,metastasis(stage,I-Condition
58047,3930,I,O
58048,3930,",",O
58049,3930,II,O
58050,3930,",",O
58051,3930,and,O
58052,3930,III,O
58053,3930,),O
58054,3931,The,O
58055,3931,breast,B-Condition
58056,3931,tumor,I-Condition
58057,3931,'s,O
58058,3931,positive,O
58059,3931,ER,O
58060,3931,/,O
58061,3931,PR,O
58062,3931,rate,O
58063,3931,is,O
58064,3931,<,O
58065,3931,1,O
58066,3931,%,O
58067,3931,",",O
58068,3931,and,O
58069,3931,positive,O
58070,3931,ER,O
58071,3931,-,O
58072,3931,beta1,O
58073,3931,rate,O
58074,3931,is,O
58075,3931,=,O
58076,3931,10,O
58077,3931,%,O
58078,3931,by,O
58079,3931,IHC,B-Procedure
58080,3931,.,O
58081,3932,The,O
58082,3932,patients,O
58083,3932,have,O
58084,3932,no,O
58085,3932,history,O
58086,3932,of,O
58087,3932,neoadjuvant,B-Procedure
58088,3932,hormone,I-Procedure
58089,3932,therapy,I-Procedure
58090,3932,.,O
58091,3933,The,O
58092,3933,patients,O
58093,3933,have,O
58094,3933,normal,B-Condition
58095,3933,cardiac,I-Condition
58096,3933,functions,I-Condition
58097,3933,by,O
58098,3933,echocardiography,B-Procedure
58099,3933,.,O
58100,3934,The,O
58101,3934,patients,O
58102,3934,',O
58103,3934,ECOG,O
58104,3934,scores,O
58105,3934,are,O
58106,3934,=,O
58107,3934,0,O
58108,3934,-,O
58109,3934,2,O
58110,3934,.,O
58111,3935,Female,B-Person
58112,3935,patient,O
58113,3935,who,O
58114,3935,is,O
58115,3935,=,O
58116,3935,18yrs,O
58117,3935,",",O
58118,3935,and,O
58119,3935,=,O
58120,3935,65yrs,O
58121,3935,.,O
58122,3936,The,O
58123,3936,patients,O
58124,3936,are,O
58125,3936,non,O
58126,3936,-,O
58127,3936,pregnant,O
58128,3936,",",O
58129,3936,and,O
58130,3936,disposed,O
58131,3936,to,O
58132,3936,practice,O
58133,3936,contraception,O
58134,3936,during,O
58135,3936,the,O
58136,3936,whole,O
58137,3936,trial,O
58138,3936,.,O
58139,3937,The,O
58140,3937,patients,O
58141,3937,underwent,O
58142,3937,neoadjuvant,B-Procedure
58143,3937,chemotherapy,I-Procedure
58144,3937,plus,O
58145,3937,surgery,B-Procedure
58146,3937,or,O
58147,3937,directly,O
58148,3937,modified,O
58149,3937,radical,B-Procedure
58150,3937,mastectomy,I-Procedure
58151,3937,or,O
58152,3937,breast,B-Procedure
58153,3937,-,I-Procedure
58154,3937,conserving,I-Procedure
58155,3937,surgery,I-Procedure
58156,3937,(,O
58157,3937,plus,O
58158,3937,sentinel,B-Procedure
58159,3937,lymph,I-Procedure
58160,3937,node,I-Procedure
58161,3937,biopsy,I-Procedure
58162,3937,or,O
58163,3937,axillary,B-Procedure
58164,3937,lymph,I-Procedure
58165,3937,node,I-Procedure
58166,3937,dissection,I-Procedure
58167,3937,),O
58168,3937,after,O
58169,3937,diagnosis,O
58170,3937,of,O
58171,3937,breast,O
58172,3937,cancer,O
58173,3937,.,O
58174,3938,The,O
58175,3938,patients,O
58176,3938,underwent,O
58177,3938,chemotherapy,B-Procedure
58178,3938,",",O
58179,3938,radiation,B-Procedure
58180,3938,therapy,I-Procedure
58181,3938,or,O
58182,3938,targeted,B-Procedure
58183,3938,therapy(herceptin,I-Procedure
58184,3938,),O
58185,3938,after,O
58186,3938,surgery,B-Procedure
58187,3938,according,O
58188,3938,to,O
58189,3938,the,O
58190,3938,2013,O
58191,3938,NCCN,O
58192,3938,guideline,O
58193,3938,.,O
58194,3939,The,O
58195,3939,results,O
58196,3939,of,O
58197,3939,patients,O
58198,3939,',O
58199,3939,blood,O
58200,3939,tests,O
58201,3939,are,O
58202,3939,as,O
58203,3939,follows,O
58204,3939,:,O
58205,3940,Pregnant,O
58206,3940,women,B-Person
58207,3940,and,O
58208,3940,young,B-Person
58209,3940,children,I-Person
58210,3940,aged,B-Person
58211,3940,<,O
58212,3940,18,O
58213,3940,years,O
58214,3940,;,O
58215,3941,Patients,O
58216,3941,with,O
58217,3941,underlying,B-Condition
58218,3941,disease,I-Condition
58219,3941,cases,O
58220,3941,without,O
58221,3941,the,O
58222,3941,possibility,O
58223,3941,of,O
58224,3941,resuscitation,O
58225,3941,(,O
58226,3941,e.g.,O
58227,3941,",",O
58228,3941,terminal,B-Condition
58229,3941,cancer,I-Condition
58230,3941,),O
58231,3941,;,O
58232,3942,Patients,O
58233,3942,with,O
58234,3942,do,B-Observation
58235,3942,-,I-Observation
58236,3942,not,I-Observation
58237,3942,-,I-Observation
58238,3942,resuscitate,I-Observation
58239,3942,(,I-Observation
58240,3942,DNR,I-Observation
58241,3942,),I-Observation
58242,3942,status,I-Observation
58243,3942,;,O
58244,3943,Death,B-Condition
58245,3943,by,I-Condition
58246,3943,excessive,I-Condition
58247,3943,bleeding,I-Condition
58248,3943,(,O
58249,3943,e.g.,O
58250,3943,",",O
58251,3943,abdominal,O
58252,3943,main,B-Condition
58253,3943,artery,I-Condition
58254,3943,rupture,I-Condition
58255,3943,),O
58256,3943,;,O
58257,3944,Patients,O
58258,3944,who,O
58259,3944,have,O
58260,3944,experienced,O
